,Target,AGE,S1,Q3,Q4,Q5a,Q5b,Q5c,Q5d,Q5e,Q5g,Q5h,Q5i,Q5j,Q5l,Q20,Q21,Q22,Q25,Q27,Q28,Q29,Q30,Q32,Q33,Q34,Q35,Q36a,Q36b,Q36c,Q31,Q37a,Q38,Postcode_clean,Ward,OutputArea,Number of council services accessed,Information about public services,Publication Use,Usefulness of offline publication,Financial Worry
919,0.0,24.0,0.0,other,0.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,13.0,182.0,0.0,0.8,Online and Offline,2205.4,Not Concerned
920,0.0,52.0,0.0,other,16.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,0.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,13.0,182.0,0.0,1.0,Online and Offline,2639.4,Not Concerned
921,0.0,54.0,1.0,other,13.0,1.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,13.0,183.0,0.0,0.0,Online and Offline,1383.6,Not Concerned
922,0.0,41.0,1.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,7.0,0.0,1.2,Online and Offline,2643.0,Not Concerned
923,1.0,35.0,1.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,12.0,184.0,0.0,2.0,Online and Offline,2878.6,Not Concerned
924,0.0,25.0,0.0,other,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,5.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,12.0,7.0,0.0,1.2,Online and Offline,2716.2,Concerned
925,1.0,40.0,1.0,other,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,331.0,12.0,184.0,0.0,2.0,Online,3113.6,Not Concerned
926,0.0,68.0,0.0,other,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,12.0,7.0,0.0,2.0,Online and Offline,2880.8,Not Concerned
927,0.0,48.0,0.0,other,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,5.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,332.0,12.0,184.0,0.0,0.8,Online and Offline,2881.6,Concerned
928,0.0,70.0,1.0,other,10.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,12.0,7.0,0.0,0.0,Online and Offline,2719.0,Not Concerned
929,0.0,45.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,332.0,12.0,184.0,0.0,0.0,Online and Offline,2722.6,Not Concerned
930,0.0,35.0,1.0,other,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,4.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,331.0,12.0,184.0,0.0,0.0,Online and Offline,2723.4,Not Concerned
931,0.0,69.0,0.0,other,0.0,1.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,1.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,4.0,5.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,19.0,185.0,0.0,0.4,Offline,2724.2,Not Concerned
932,0.0,56.0,1.0,other,0.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,4.0,3.0,1.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,5.0,5.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,19.0,186.0,0.0,0.2,Offline,2725.0,Not Concerned
933,0.0,58.0,1.0,other,0.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,3.0,1.0,0.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,4.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,19.0,185.0,0.0,1.0,Offline,2888.2,Not Concerned
934,0.0,40.0,1.0,other,13.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,4.0,4.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,334.0,19.0,186.0,0.0,0.6,Offline,2726.4,Not Concerned
935,0.0,24.0,1.0,other,0.0,1.0,3.0,1.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,5.0,5.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,19.0,185.0,0.0,0.4,Offline,3044.6,Not Concerned
936,0.0,38.0,0.0,other,13.0,1.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,4.0,11.0,0.0,0.0,2.0,0.0,0.0,3.0,334.0,19.0,186.0,0.0,0.2,Offline,3045.4,Not Concerned
937,1.0,38.0,1.0,other,10.0,1.0,3.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,4.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,19.0,186.0,0.0,0.2,Offline,3045.0,Not Concerned
938,0.0,45.0,0.0,other,15.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,19.0,185.0,0.0,0.2,Offline,3047.0,Not Concerned
939,0.0,31.0,1.0,other,2.0,1.0,2.0,1.0,4.0,3.0,1.0,4.0,4.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,5.0,4.0,6.0,0.0,0.0,0.0,2.0,1.0,7.0,336.0,8.0,187.0,0.0,,None,3125.0,Not Concerned
940,0.0,,0.0,other,11.0,3.0,1.0,5.0,0.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,2.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,336.0,8.0,187.0,0.0,0.0,Offline,3045.8,Not Concerned
941,0.0,54.0,0.0,other,0.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,8.0,187.0,0.0,0.0,Offline,2810.4,Not Concerned
942,0.0,42.0,0.0,other,0.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,8.0,188.0,0.0,0.4,Offline,2811.0,Not Concerned
943,1.0,32.0,0.0,other,0.0,1.0,4.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,4.0,4.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,8.0,188.0,0.0,0.4,Offline,2817.2,Not Concerned
944,0.0,69.0,1.0,other,0.0,3.0,3.0,5.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,0.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,8.0,187.0,0.0,0.0,Offline,2812.2,Not Concerned
945,0.0,22.0,1.0,other,12.0,1.0,1.0,5.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,336.0,8.0,187.0,0.0,0.0,Offline,2818.8,Not Concerned
946,0.0,40.0,1.0,other,5.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,8.0,336.0,8.0,187.0,0.0,,Offline,3052.6,Not Concerned
947,0.0,67.0,0.0,other,0.0,2.0,2.0,1.0,0.0,4.0,2.0,2.0,2.0,2.0,4.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,2.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,13.0,189.0,1.0,2.5,Offline,1397.8,Not Concerned
948,0.0,30.0,0.0,other,0.0,2.0,2.0,4.0,0.0,4.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,4.0,4.0,11.0,0.0,2.0,2.0,1.0,0.0,2.0,339.0,12.0,190.0,0.0,3.0,Offline,3052.4,Not Concerned
949,0.0,49.0,0.0,other,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,4.0,1.0,0.0,0.0,2.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,12.0,190.0,0.0,2.0,Online and Offline,2898.2,Not Concerned
950,0.0,44.0,0.0,other,0.0,0.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,4.0,1.0,0.0,0.0,4.0,4.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,13.0,191.0,0.0,3.2,Offline,1555.4,Not Concerned
951,0.0,48.0,0.0,other,15.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,4.0,1.0,0.0,0.0,4.0,3.0,4.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,341.0,13.0,191.0,0.0,2.8,Online and Offline,3052.8,Not Concerned
952,0.0,55.0,0.0,other,13.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,2.0,4.0,4.0,7.0,0.0,2.0,0.0,0.0,0.0,2.0,342.0,13.0,189.0,0.0,3.2,Online and Offline,2822.2,Concerned
953,0.0,69.0,0.0,other,7.0,0.0,2.0,5.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,9.0,2.0,2.0,2.0,0.0,0.0,2.0,339.0,12.0,190.0,1.0,3.4,Online and Offline,2900.6,Not Concerned
954,0.0,42.0,0.0,other,0.0,0.0,2.0,4.0,4.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,13.0,191.0,0.0,2.8,Online and Offline,3057.6,Not Concerned
955,0.0,53.0,1.0,other,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,4.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,339.0,12.0,190.0,0.0,3.0,Offline,2503.4,Not Concerned
956,0.0,47.0,1.0,other,10.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,4.0,2.0,11.0,0.0,0.0,2.0,0.0,0.0,3.0,344.0,13.0,191.0,0.0,2.8,Offline,3058.8,Concerned
957,0.0,46.0,1.0,other,0.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,5.0,2.0,0.0,0.0,2.0,4.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,13.0,191.0,0.0,3.0,Offline,3059.6,Not Concerned
958,0.0,21.0,1.0,other,11.0,0.0,2.0,5.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,4.0,1.0,5.0,339.0,12.0,190.0,0.0,3.5,Offline,3060.4,Concerned
959,0.0,62.0,1.0,other,0.0,0.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,11.0,2.0,1.0,2.0,0.0,0.0,0.0,339.0,12.0,190.0,0.0,1.4,Offline,1403.2,Not Concerned
960,0.0,39.0,0.0,other,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,4.0,11.0,2.0,2.0,2.0,0.0,0.0,0.0,339.0,12.0,190.0,0.0,2.8,Offline,3061.6,Not Concerned
961,0.0,24.0,1.0,other,0.0,2.0,2.0,5.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,2.0,2.0,2.0,1.0,1.0,4.0,346.0,13.0,191.0,0.0,4.0,Offline,3062.4,Concerned
962,0.0,39.0,0.0,other,5.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,339.0,12.0,190.0,0.0,3.2,Online and Offline,3063.2,Not Concerned
963,0.0,,0.0,other,2.0,0.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,347.0,16.0,192.0,2.0,0.6,Offline,2827.2,Concerned
964,0.0,,1.0,other,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,2.0,4.0,,0.0,0.0,5.0,5.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,347.0,16.0,192.0,1.0,0.2,Offline,3064.6,Not Concerned
965,0.0,48.0,0.0,other,2.0,0.0,2.0,5.0,2.0,5.0,2.0,2.0,0.0,2.0,2.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,9.0,347.0,16.0,192.0,0.0,0.8,Offline,3065.4,Concerned
966,0.0,,0.0,other,6.0,0.0,0.0,2.0,0.0,5.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,4.0,319.0,16.0,178.0,0.0,1.2,Offline,3065.0,Not Concerned
967,0.0,,1.0,other,9.0,2.0,2.0,4.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,,0.0,0.0,4.0,5.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,319.0,16.0,178.0,0.0,0.8,Offline,3067.0,Concerned
968,0.0,,1.0,other,12.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,347.0,16.0,192.0,1.0,0.2,Offline,2831.4,Concerned
969,0.0,56.0,0.0,other,5.0,0.0,2.0,5.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,1.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,347.0,16.0,192.0,2.0,0.2,Offline,3065.6,Concerned
970,0.0,,1.0,other,0.0,0.0,2.0,5.0,2.0,5.0,2.0,2.0,0.0,2.0,2.0,1.0,3.0,0.0,1.0,,,0.0,0.0,2.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,16.0,178.0,0.0,1.6,Offline,3069.2,Not Concerned
971,0.0,30.0,0.0,other,9.0,2.0,4.0,2.0,0.0,5.0,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,319.0,16.0,178.0,0.0,0.8,Offline,3070.0,Not Concerned
972,0.0,,1.0,other,4.0,0.0,0.0,2.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,3.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,319.0,16.0,178.0,0.0,1.6,Offline,3070.8,Concerned
973,0.0,,0.0,other,5.0,0.0,2.0,5.0,2.0,5.0,2.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,,0.0,0.0,2.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,319.0,16.0,178.0,0.0,0.2,Offline,3071.6,Concerned
974,0.0,59.0,1.0,other,12.0,0.0,0.0,2.0,0.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,347.0,16.0,192.0,1.0,1.2,Offline,2833.8,Concerned
975,0.0,,1.0,other,0.0,2.0,0.0,2.0,0.0,5.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,347.0,16.0,192.0,0.0,2.0,Offline,3073.0,Concerned
976,0.0,,1.0,other,18.0,2.0,0.0,4.0,0.0,5.0,2.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,16.0,192.0,0.0,1.2,Offline,2836.2,Not Concerned
977,0.0,,0.0,other,0.0,2.0,2.0,5.0,0.0,5.0,5.0,5.0,2.0,4.0,2.0,1.0,3.0,0.0,1.0,2.0,,0.0,0.0,2.0,2.0,4.0,7.0,2.0,0.0,2.0,0.0,0.0,2.0,348.0,16.0,193.0,0.0,0.4,Offline,3074.4,Not Concerned
978,0.0,,0.0,other,2.0,2.0,4.0,5.0,2.0,5.0,2.0,2.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,4.0,5.0,0.0,2.0,0.0,2.0,0.0,1.0,9.0,348.0,16.0,193.0,1.0,0.6,Offline,3075.2,Concerned
979,0.0,,1.0,other,0.0,0.0,2.0,0.0,2.0,5.0,2.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,16.0,193.0,0.0,0.2,Offline,3073.2,Not Concerned
980,0.0,35.0,1.0,other,0.0,2.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,348.0,16.0,193.0,0.0,0.2,Offline,3076.8,Not Concerned
981,0.0,,0.0,other,0.0,0.0,0.0,2.0,2.0,5.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,4.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,348.0,16.0,193.0,0.0,1.0,Offline,3077.6,Not Concerned
982,1.0,,1.0,other,0.0,2.0,2.0,5.0,2.0,5.0,4.0,2.0,4.0,2.0,2.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,4.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,350.0,16.0,193.0,2.0,0.2,Offline,3078.4,Not Concerned
983,1.0,,0.0,other,0.0,1.0,2.0,1.0,1.0,5.0,2.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,1.0,,0.0,0.0,2.0,4.0,5.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,350.0,16.0,193.0,0.0,0.2,Offline,3079.2,Not Concerned
984,0.0,,0.0,other,0.0,0.0,2.0,0.0,0.0,5.0,5.0,2.0,2.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,4.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,351.0,16.0,193.0,0.0,0.2,Offline,3080.0,Not Concerned
985,0.0,41.0,1.0,other,0.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,4.0,4.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,15.0,194.0,0.0,0.6,Online and Offline,3080.8,Not Concerned
986,0.0,34.0,0.0,other,2.0,1.0,4.0,1.0,4.0,3.0,4.0,0.0,4.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,0.0,2.0,0.0,1.0,1.0,4.0,352.0,15.0,194.0,0.0,0.6,Online,3160.0,Not Concerned
987,0.0,28.0,1.0,other,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,5.0,1.0,8.0,352.0,15.0,194.0,0.0,0.6,None,3161.0,Not Concerned
988,0.0,30.0,1.0,other,0.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,352.0,15.0,194.0,0.0,0.6,Online,3162.0,Not Concerned
989,0.0,60.0,1.0,other,0.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,3.0,1.0,0.0,4.0,4.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,19.0,195.0,0.0,0.8,Online and Offline,2842.0,Not Concerned
990,0.0,46.0,0.0,other,8.0,4.0,2.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,0.0,0.0,4.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,19.0,195.0,0.0,0.0,Online and Offline,1761.2,Not Concerned
991,0.0,61.0,0.0,other,0.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,2.0,4.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,352.0,15.0,194.0,0.0,0.6,Online and Offline,2844.8,Not Concerned
992,0.0,67.0,1.0,other,0.0,1.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,5.0,5.0,3.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,352.0,15.0,194.0,0.0,2.2,None,3164.6,Not Concerned
993,0.0,24.0,0.0,other,19.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,5.0,1.0,5.0,352.0,15.0,194.0,0.0,0.0,Online,3165.6,Not Concerned
994,0.0,58.0,1.0,other,0.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,5.0,5.0,5.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,353.0,19.0,195.0,0.0,1.6,None,3166.6,Not Concerned
995,0.0,23.0,1.0,other,0.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,4.0,4.0,5.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,353.0,19.0,195.0,0.0,0.6,Offline,3086.8,Not Concerned
996,0.0,35.0,0.0,other,17.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,5.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,353.0,19.0,195.0,0.0,0.6,Online,3168.4,Not Concerned
997,0.0,77.0,0.0,other,0.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,19.0,195.0,0.0,0.0,Online and Offline,2925.4,Not Concerned
998,0.0,47.0,1.0,other,0.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,6.0,2.0,0.0,0.0,5.0,0.0,0.0,353.0,19.0,195.0,0.0,0.6,None,3170.2,Not Concerned
999,0.0,24.0,0.0,other,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,352.0,15.0,194.0,0.0,0.6,None,3171.2,Not Concerned
1000,0.0,35.0,1.0,other,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,2.0,353.0,19.0,195.0,0.0,0.0,Online and Offline,2523.4,Not Concerned
