,Target,AGE,S1,Q5a,Q5b,Q5c,Q5d,Q5e,Q5g,Q5h,Q5i,Q5j,Q5l,Q20,Q21,Q25,Q27,Q28,Q29,Q30,Q32,Q33,Q34,Q35,Q36a,Q36b,Q36c,Q31,Q37a,Q38,AcornTypeCode,Q3_Full-Time Student,Q3_Registered Unemployed (Job Seeker's Allowance),Q3_Retired,Q3_Unemployed due to ill health,"Q3_Unemployed, Not Registered-Seeking Work",Q3_Working - Full Time (30+ HRS),Q3_Working - Part Time (8 - 29 HRS),Q4_(Refused),Q4_Any - Other White background (type in),Q4_Asian or Asian British - Any other Asian Background (type in),Q4_Asian or Asian British - Bangladeshi,Q4_Asian or Asian British - Chinese ,Q4_Asian or Asian British - Indian,Q4_Asian or Asian British - Pakistani,Q4_Black or Black British -  Caribbean,Q4_Black or Black British - African ,Q4_Black or Black British - Any other black background (type in),Q4_Mixed - White and Black - African,Q4_Mixed - White and Black - Caribbean,Q4_Other Ethnic groups - Any other background (type in),Q4_Other Ethnic groups - Arab,Q4_White - Eastern European  (type in),Q4_White - Irish,Q4_White - Western European,Number of Council Services accessed,Information about public services,Q12 Online,Q12 Offline,Usefulness of offline publication,Q22_Live Here Rent Free,Q22_Owns Outright,Q22_Owns With A Mortgage Or Loan,Q22_Part Owns And Part Rents (shared Ownership),Q22_Rents (With Or Without Housing Benefit),Q22_Rents A Room In A Shared Property,Financial Worry,latitude,longitude
777,0.0,36.0,1.0,4.0,4.0,5.0,4.0,1.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,3,4.0,2.0,0.0,3,9,7,10,3,1.0,1.0,1.0,1.0,1.0,9.0,54.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3.25,1.0,2.0,2.5,0,0,0,0,1,0,0.0,51.5085,-0.1257
778,0.0,41.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,2,2.0,0.0,0.0,3,8,6,9,4,1.0,1.0,1.0,1.0,1.0,7.0,54.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,3.2,2.0,2.0,3.5,0,0,0,0,1,0,0.0,51.5085,-0.1257
779,1.0,72.0,1.0,,,,,,,,,,,2.0,4.0,2,1.0,0.0,1.0,2,5,6,8,2,2.0,2.0,2.0,1.0,1.0,9.0,54.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3.0,0.0,1.0,2.0,0,0,0,0,1,0,0.0,51.5085,-0.1257
780,0.0,52.0,1.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,4.0,1.0,4.0,2,3.0,0.0,0.0,3,8,7,8,3,1.0,1.0,1.0,1.0,1.0,9.0,54.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.4,0.0,1.0,1.0,0,0,0,0,1,0,0.0,51.5299,-0.1747
781,0.0,34.0,0.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,1.0,3.0,2,2.0,0.0,0.0,3,10,10,8,4,1.0,1.0,1.0,1.0,0.0,6.0,54.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.6,1.0,2.0,1.0,0,0,0,0,1,0,0.0,51.5299,-0.1747
782,0.0,29.0,0.0,4.0,5.0,,5.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,3,2.0,1.0,0.0,3,10,9,9,4,1.0,1.0,2.0,1.0,1.0,8.0,54.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,0.0,51.5299,-0.1747
783,0.0,26.0,0.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,2,2.0,0.0,0.0,3,10,9,9,3,1.0,1.0,1.0,1.0,1.0,9.0,54.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,2.0,2.0,1.0,0,0,0,0,1,0,1.0,51.5299,-0.1747
784,0.0,66.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,2,2.0,0.0,0.0,3,9,9,9,4,1.0,1.0,2.0,1.0,1.0,9.0,54.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,2.0,1.0,1.0,0,1,0,0,0,0,0.0,51.5299,-0.1747
785,0.0,24.0,1.0,2.0,5.0,,5.0,1.0,3.0,4.0,1.0,3.0,5.0,1.0,2.0,3,3.0,0.0,0.0,3,11,11,11,1,1.0,1.0,1.0,1.0,0.0,3.0,54.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,1.0,1.0,1.0,0,0,0,0,1,0,1.0,51.5299,-0.1747
786,0.0,35.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,2,2.0,0.0,0.0,3,11,11,11,2,1.0,1.0,1.0,1.0,0.0,2.0,54.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,1.0,1.0,0,1,0,0,0,0,0.0,51.5299,-0.1747
787,0.0,65.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,2,3.0,0.0,0.0,3,11,11,9,3,1.0,1.0,1.0,1.0,1.0,9.0,54.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,0.0,51.5299,-0.1747
788,0.0,32.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,4.0,2,4.0,0.0,0.0,3,10,10,10,1,1.0,1.0,1.0,1.0,1.0,9.0,16.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,3.0,1.0,0,1,0,0,0,0,0.0,51.5299,-0.1747
789,1.0,68.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2,4.0,0.0,0.0,3,8,8,9,1,1.0,1.0,1.0,1.0,1.0,9.0,16.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,2.0,2.0,0,1,0,0,0,0,0.0,51.5299,-0.1747
790,0.0,63.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2,5.0,0.0,0.0,3,10,10,9,1,1.0,1.0,1.0,1.0,1.0,9.0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,3.0,1.3333333333333333,0,1,0,0,0,0,0.0,51.5299,-0.1747
791,0.0,27.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3,1.0,0.0,0.0,3,7,7,7,3,2.0,1.0,1.0,1.0,1.0,9.0,16.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,2.0,1.0,0,0,0,0,1,0,0.0,51.5299,-0.1747
792,0.0,63.0,0.0,3.0,3.0,,3.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,2,4.0,0.0,0.0,3,8,8,7,1,1.0,1.0,1.0,1.0,1.0,8.0,16.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,3.0,1.3333333333333333,0,1,0,0,0,0,0.0,51.5299,-0.1747
793,0.0,48.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2,2.0,2.0,0.0,3,9,9,8,2,1.0,1.0,1.0,1.0,1.0,9.0,16.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,1.0,2.0,1.0,0,0,0,0,1,0,0.0,51.5299,-0.1747
794,1.0,26.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3,1.0,0.0,0.0,3,10,9,8,4,1.0,1.0,1.0,1.0,1.0,9.0,16.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,2.0,1.0,0,0,0,0,1,0,0.0,51.5299,-0.1747
795,0.0,24.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2,3.0,0.0,0.0,3,9,9,9,2,1.0,1.0,1.0,1.0,1.0,9.0,16.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,0.0,2.0,6.0,0,1,0,0,0,0,0.0,51.5299,-0.1747
796,0.0,24.0,0.0,5.0,4.0,2.0,5.0,2.0,5.0,4.0,4.0,4.0,4.0,1.0,4.0,2,4.0,0.0,0.0,3,10,10,10,3,2.0,2.0,2.0,1.0,1.0,9.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,3.2,0.0,1.0,2.0,0,0,1,0,0,0,2.0,51.5268,-0.1471818181818182
797,0.0,65.0,0.0,4.0,4.0,,5.0,5.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,2,3.0,0.0,0.0,3,10,10,10,5,1.0,2.0,1.0,1.0,1.0,8.0,16.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,3.0,0.0,1.0,2.0,0,1,0,0,0,0,0.0,51.5268,-0.1471818181818182
798,0.0,38.0,1.0,5.0,4.0,3.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,1.0,4.0,2,1.0,0.0,0.0,3,10,10,9,4,2.0,2.0,1.0,1.0,1.0,8.0,16.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,4.0,0.0,0.0,,0,0,1,0,0,0,0.0,51.5268,-0.1471818181818182
799,0.0,,0.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,2.0,4.0,3,3.0,0.0,0.0,3,10,9,9,5,2.0,2.0,2.0,1.0,1.0,9.0,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,3.0,0.0,2.0,2.0,0,0,0,0,1,0,1.0,51.5085,-0.1257
800,0.0,31.0,1.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,1.0,4.0,2,2.0,0.0,0.0,3,10,10,9,4,2.0,2.0,2.0,1.0,1.0,9.0,16.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.8,0.0,2.0,2.0,0,0,1,0,0,0,1.0,51.5268,-0.1471818181818182
801,0.0,65.0,0.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,2.0,3.0,3,2.0,0.0,0.0,3,9,9,9,4,1.0,2.0,2.0,1.0,1.0,9.0,55.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,3.4,0.0,2.0,2.0,0,0,0,0,1,0,1.0,51.5085,-0.1257
802,0.0,46.0,1.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,2.0,3.0,2,1.0,0.0,0.0,3,9,9,10,4,2.0,2.0,2.0,1.0,1.0,3.0,16.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.0,1.0,3.0,0,0,1,0,0,0,0.0,51.5268,-0.1471818181818182
803,0.0,59.0,1.0,5.0,5.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,1.0,4.0,2,2.0,0.0,0.0,3,10,10,10,2,1.0,1.0,1.0,1.0,1.0,6.0,16.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2.75,0.0,2.0,2.0,0,1,0,0,0,0,0.0,51.5268,-0.1471818181818182
804,0.0,55.0,0.0,5.0,4.0,4.0,4.0,2.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,3,3.0,0.0,1.0,3,9,9,9,5,1.0,1.0,1.0,1.0,1.0,6.0,16.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,3.0,0.0,1.0,2.0,0,0,1,0,0,0,0.0,51.5268,-0.1471818181818182
805,0.0,35.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,2,2.0,0.0,0.0,3,9,9,9,4,1.0,2.0,2.0,1.0,0.0,3.0,16.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,3.8,0.0,0.0,,0,0,0,1,0,0,1.0,51.5268,-0.1471818181818182
806,0.0,62.0,1.0,4.0,4.0,5.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,1.0,4.0,3,4.0,0.0,0.0,3,9,8,9,6,1.0,1.0,1.0,1.0,1.0,7.0,55.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.2,0.0,1.0,2.0,0,0,0,0,1,0,1.0,51.5085,-0.1257
807,0.0,43.0,0.0,4.0,4.0,3.0,4.0,2.0,5.0,5.0,5.0,4.0,5.0,1.0,3.0,3,1.0,0.0,0.0,3,9,9,8,6,2.0,2.0,2.0,1.0,1.0,9.0,55.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3.0,0.0,1.0,2.0,0,0,0,0,1,0,1.0,51.5085,-0.1257
808,0.0,32.0,1.0,5.0,5.0,,5.0,1.0,4.0,4.0,5.0,5.0,1.0,1.0,4.0,4,2.0,0.0,0.0,3,7,7,7,9,1.0,2.0,2.0,1.0,1.0,8.0,54.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,2.2,0.0,1.0,3.0,0,0,0,0,1,0,0.0,51.5085,-0.1257
809,0.0,24.0,0.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,1.0,1.0,4.0,3,3.0,1.0,0.0,3,7,7,7,9,2.0,1.0,1.0,1.0,1.0,8.0,54.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,2.0,1.0,1.0,2.0,0,0,0,0,1,0,0.0,51.5085,-0.1257
810,1.0,76.0,1.0,5.0,5.0,,4.0,1.0,3.0,5.0,4.0,5.0,1.0,2.0,4.0,4,1.0,0.0,0.0,3,9,9,9,5,1.0,1.0,1.0,1.0,0.0,8.0,54.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.2,0.0,2.0,1.0,0,0,0,0,1,0,1.0,51.5085,-0.1257
811,1.0,83.0,0.0,1.0,1.0,,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,3,1.0,0.0,0.0,3,10,10,10,5,1.0,1.0,1.0,1.0,1.0,9.0,54.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,2.0,1.0,0,0,0,0,1,0,0.0,51.5085,-0.1257
812,0.0,63.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,3.0,3.0,2.0,1.0,4.0,3,3.0,0.0,0.0,3,10,10,10,6,1.0,1.0,1.0,1.0,1.0,9.0,54.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3.0,0.0,1.0,4.0,0,0,0,0,1,0,0.0,51.5085,-0.1257
813,0.0,45.0,1.0,5.0,5.0,3.0,3.0,1.0,4.0,4.0,3.0,4.0,4.0,1.0,4.0,3,1.0,0.0,0.0,3,8,8,8,6,1.0,1.0,1.0,0.0,1.0,9.0,54.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,0.0,1.0,5.0,0,0,0,0,1,0,0.0,51.5085,-0.1257
814,0.0,58.0,0.0,5.0,5.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2,2.0,0.0,0.0,3,10,10,10,6,1.0,1.0,1.0,1.0,1.0,9.0,54.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,4.0,1.0,1.0,2.0,0,0,0,0,1,0,0.0,51.5085,-0.1257
815,0.0,48.0,1.0,3.0,3.0,3.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,3,2.0,0.0,0.0,3,8,8,8,4,1.0,1.0,1.0,1.0,1.0,9.0,54.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.2,1.0,1.0,5.0,0,0,0,0,1,0,0.0,51.5085,-0.1257
816,0.0,58.0,1.0,5.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,3,2.0,0.0,0.0,3,8,6,8,3,1.0,1.0,1.0,1.0,1.0,7.0,16.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,3.5,1.0,1.0,2.0,0,0,0,0,1,0,0.0,51.5085,-0.1257
817,0.0,62.0,0.0,3.0,2.0,,4.0,2.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,2,3.0,0.0,0.0,3,9,6,7,3,1.0,1.0,1.0,1.0,1.0,9.0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3.0,2.0,3.0,2.6666666666666665,0,0,0,0,1,0,0.0,51.5085,-0.1257
818,1.0,,0.0,,,,,,,,,,,2.0,4.0,3,3.0,2.0,0.0,3,7,5,8,5,2.0,2.0,2.0,1.0,1.0,8.0,54.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,4.0,0.0,1.0,2.0,0,0,0,0,1,0,0.0,51.5085,-0.1257
819,0.0,36.0,0.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,2,2.0,0.0,0.0,3,9,9,7,5,1.0,1.0,1.0,1.0,1.0,9.0,54.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3.0,2.0,1.0,3.0,0,0,0,0,1,0,0.0,51.5085,-0.1257
820,0.0,,0.0,3.0,1.0,5.0,3.0,2.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,2,3.0,0.0,0.0,3,9,9,7,2,1.0,1.0,1.0,0.0,0.0,1.0,54.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,0.0,0.0,,0,0,0,0,1,0,0.0,51.5085,-0.1257
821,0.0,43.0,1.0,3.0,3.0,4.0,4.0,5.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,3,3.0,1.0,0.0,3,7,6,9,4,1.0,1.0,1.0,1.0,0.0,5.0,54.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,3.75,0.0,2.0,2.0,0,0,0,0,1,0,0.0,51.5085,-0.1257
822,1.0,68.0,1.0,4.0,4.0,,3.0,1.0,4.0,4.0,3.0,2.0,4.0,1.0,4.0,2,1.0,0.0,0.0,3,8,6,5,4,2.0,2.0,2.0,1.0,1.0,9.0,46.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3.25,0.0,2.0,2.0,0,0,0,0,1,0,0.0,51.5085,-0.1257
823,1.0,73.0,1.0,2.0,3.0,,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,4.0,2,2.0,0.0,0.0,2,6,3,8,5,1.0,1.0,2.0,1.0,1.0,9.0,46.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,4.0,0.0,0.0,,0,0,0,0,1,0,0.0,51.5085,-0.1257
824,0.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3,4.0,0.0,0.0,3,11,11,11,1,1.0,1.0,1.0,1.0,0.0,3.0,54.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2.0,0.0,0.0,,0,0,0,0,1,0,0.0,51.523,-0.21879999999999997
825,0.0,31.0,0.0,2.0,3.0,5.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,2.0,2,3.0,2.0,0.0,3,11,11,11,6,1.0,1.0,1.0,1.0,1.0,6.0,54.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2.0,1.0,2.0,1.5,0,0,0,0,1,0,0.0,51.523,-0.21879999999999997
826,0.0,54.0,1.0,5.0,2.0,5.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,3,1.0,0.0,1.0,2,5,4,4,1,3.0,3.0,3.0,1.0,1.0,9.0,54.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,2.0,2.0,6.0,0,0,0,0,1,0,0.0,51.523,-0.21879999999999997
827,0.0,34.0,0.0,4.0,4.0,,4.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3,2.0,1.0,1.0,3,9,9,8,2,1.0,1.0,1.0,1.0,1.0,9.0,54.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,2.0,3.0,2.0,0,0,0,0,1,0,0.0,51.523,-0.21879999999999997
828,0.0,45.0,0.0,3.0,3.0,,3.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2,1.0,0.0,0.0,3,9,9,9,1,1.0,1.0,1.0,1.0,1.0,7.0,54.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,1.0,1.0,2.0,0,0,0,0,1,0,0.0,51.523,-0.21879999999999997
829,0.0,55.0,1.0,3.0,3.0,,3.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,2,1.0,0.0,0.0,3,5,5,5,2,3.0,3.0,3.0,1.0,1.0,5.0,54.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2.0,1.0,1.0,2.0,0,0,0,0,1,0,0.0,51.523,-0.21879999999999997
830,0.0,23.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2,3.0,0.0,0.0,3,9,10,9,2,1.0,1.0,1.0,1.0,1.0,9.0,54.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,1.0,0.0,,0,0,0,0,1,0,0.0,51.523,-0.21879999999999997
831,0.0,50.0,0.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,2,4.0,1.0,0.0,3,9,10,10,3,1.0,1.0,1.0,1.0,1.0,8.0,54.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.0,2.0,2.0,1.5,0,0,0,0,1,0,0.0,51.523,-0.21879999999999997
832,0.0,35.0,0.0,3.0,3.0,,3.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,2,5.0,3.0,0.0,3,8,9,9,2,1.0,1.0,1.0,1.0,1.0,8.0,55.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.0,2.0,1.0,2.0,0,0,0,0,1,0,0.0,51.523,-0.21879999999999997
833,1.0,65.0,0.0,3.0,3.0,,4.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2,3.0,0.0,0.0,3,10,8,9,1,1.0,1.0,1.0,1.0,1.0,8.0,17.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.2,0.0,3.0,2.0,0,1,0,0,0,0,0.0,51.5303,-0.18458
834,0.0,60.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3,1.0,0.0,0.0,3,8,8,8,2,1.0,1.0,1.0,1.0,1.0,9.0,17.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,0.0,3.0,1.6666666666666667,0,1,0,0,0,0,0.0,51.5303,-0.18458
835,0.0,36.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2,2.0,2.0,0.0,3,9,9,9,2,1.0,1.0,1.0,1.0,1.0,9.0,17.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,1.0,3.0,2.0,0,0,1,0,0,0,0.0,51.5303,-0.18458
836,0.0,42.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2,4.0,2.0,1.0,3,8,9,8,3,1.0,1.0,1.0,1.0,1.0,9.0,55.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,3.0,2.0,2.0,0,0,0,0,1,0,0.0,51.523,-0.21879999999999997
837,0.0,35.0,0.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2,2.0,2.0,0.0,3,9,9,9,2,1.0,1.0,1.0,1.0,0.0,5.0,17.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,0.0,3.0,2.0,0,1,0,0,0,0,0.0,51.5303,-0.18458
838,0.0,,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3,4.0,2.0,0.0,3,8,8,8,1,1.0,1.0,1.0,1.0,1.0,9.0,55.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,2.0,3.0,0,0,0,0,1,0,0.0,51.523,-0.21879999999999997
839,0.0,20.0,1.0,3.0,3.0,,3.0,,1.0,4.0,1.0,3.0,1.0,8.0,3.0,6,2.0,0.0,0.0,3,7,8,8,2,1.0,1.0,1.0,1.0,1.0,9.0,17.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,0.0,0.0,,0,1,0,0,0,0,0.0,51.5303,-0.18458
